Transaction time,opening,highest,lowest,current,amount
201911150900_,13180,13185,13165,13175,233171
201911150901_,13175,13195,13150,13165,186564
201911150902_,13160,13165,13145,13150,99393
201911150903_,13150,13160,13140,13150,41014
201911150904_,13145,13155,13135,13145,50169
201911150905_,13140,13150,13130,13150,40493
201911150906_,13145,13145,13115,13125,99477
201911150907_,13125,13140,13125,13130,89544
201911150908_,13130,13130,13120,13130,27769
201911150909_,13130,13135,13125,13130,27362
201911150910_,13125,13135,13125,13130,15946
201911150911_,13125,13135,13120,13135,10425
201911150912_,13135,13150,13130,13150,61208
201911150913_,13150,13150,13145,13145,79945
201911150914_,13145,13150,13135,13135,58306
201911150915_,13145,13155,13140,13155,54473
201911150916_,13160,13175,13150,13170,50362
201911150917_,13175,13180,13160,13165,49804
201911150918_,13160,13170,13160,13160,84340
201911150919_,13160,13165,13145,13145,62697
201911150920_,13145,13145,13130,13135,59651
201911150921_,13135,13135,13130,13130,22282
201911150922_,13130,13135,13130,13130,18242
201911150923_,13130,13130,13125,13130,41602
201911150924_,13125,13145,13125,13145,6098
201911150925_,13145,13160,13145,13160,56359
201911150926_,13160,13160,13140,13140,22195
201911150927_,13140,13165,13140,13165,55466
201911150928_,13165,13165,13145,13160,30560
201911150929_,13160,13165,13155,13160,18028
201911150930_,13165,13175,13165,13170,55122
201911150931_,13165,13165,13160,13165,12050
201911150932_,13160,13160,13145,13150,22912
201911150933_,13145,13150,13140,13150,26363
201911150934_,13150,13165,13145,13160,17446
201911150935_,13160,13165,13155,13160,20040
201911150936_,13165,13165,13155,13165,37111
201911150937_,13165,13235,13165,13230,497545
201911150938_,13235,13250,13230,13235,93294
201911150939_,13235,13245,13235,13235,194811
201911150940_,13235,13245,13230,13240,62421
201911150941_,13240,13250,13235,13240,382897
201911150942_,13235,13245,13230,13245,54069
201911150943_,13245,13265,13240,13260,223058
201911150944_,13255,13270,13250,13265,119442
201911150945_,13265,13290,13260,13285,169141
201911150946_,13290,13300,13285,13290,355319
201911150947_,13290,13300,13285,13300,210774
201911150948_,13305,13330,13295,13325,232606
201911150949_,13325,13335,13315,13315,263890
201911150950_,13320,13345,13320,13340,263924
201911150951_,13340,13345,13330,13330,147044
201911150952_,13330,13345,13320,13335,126799
201911150953_,13340,13340,13325,13325,64300
201911150954_,13325,13345,13325,13340,142333
201911150955_,13340,13345,13330,13340,71368
201911150956_,13345,13365,13345,13360,486214
201911150957_,13365,13380,13365,13370,242660
201911150958_,13370,13400,13370,13395,377741
201911150959_,13390,13395,13375,13380,193526
201911151000_,13380,13390,13365,13380,300248
201911151001_,13375,13385,13365,13365,57508
201911151002_,13365,13380,13365,13375,45911
201911151003_,13375,13385,13370,13370,134141
201911151004_,13370,13380,13365,13370,110769
201911151005_,13365,13390,13365,13385,114915
201911151006_,13385,13405,13380,13395,280841
201911151007_,13395,13405,13390,13400,136528
201911151008_,13400,13410,13400,13410,94794
201911151009_,13400,13415,13400,13415,159638
201911151010_,13410,13420,13405,13410,114687
201911151011_,13410,13415,13400,13405,39068
201911151012_,13405,13420,13405,13415,121164
201911151013_,13415,13420,13405,13420,78274
201911151014_,13420,13440,13420,13435,268285
201911151015_,13430,13465,13430,13460,349541
