Transaction time,opening,highest,lowest,current,amount
201911290900_,12970,13015,12960,12980,181540
201911290901_,12975,12985,12935,12955,170938
201911290902_,12945,12945,12930,12935,124903
201911290903_,12930,12930,12920,12925,132172
201911290904_,12925,12940,12920,12935,79540
201911290905_,12935,12940,12930,12935,108873
201911290906_,12930,12940,12915,12920,96144
201911290907_,12915,12930,12915,12920,27784
201911290908_,12920,12925,12915,12915,25384
201911290909_,12910,12910,12870,12870,130886
201911290910_,12875,12895,12860,12890,155027
201911290911_,12885,12885,12870,12870,57550
201911290912_,12870,12870,12855,12860,113618
201911290913_,12860,12860,12845,12855,234293
201911290914_,12855,12865,12855,12855,66077
201911290915_,12855,12865,12850,12850,52910
201911290916_,12855,12865,12855,12865,45268
201911290917_,12865,12865,12835,12835,83429
201911290918_,12840,12865,12835,12865,56546
201911290919_,12860,12865,12850,12850,32958
201911290920_,12855,12860,12840,12845,25027
201911290921_,12845,12855,12840,12855,5317
201911290922_,12855,12855,12845,12845,12607
201911290923_,12850,12850,12835,12840,76669
201911290924_,12835,12840,12825,12825,49358
201911290925_,12825,12830,12815,12820,173848
201911290926_,12820,12820,12810,12815,86640
201911290927_,12815,12820,12805,12815,36214
201911290928_,12815,12815,12785,12790,224940
201911290929_,12790,12800,12785,12795,60790
201911290930_,12795,12815,12790,12810,81020
201911290931_,12810,12810,12800,12810,34068
201911290932_,12805,12875,12800,12875,287512
201911290933_,12875,12875,12850,12855,64281
201911290934_,12855,12870,12850,12865,162576
201911290935_,12865,12865,12840,12845,69930
201911290936_,12845,12855,12830,12850,77326
201911290937_,12850,12855,12845,12850,115086
201911290938_,12850,12865,12845,12865,70529
201911290939_,12860,12865,12855,12855,32381
201911290940_,12855,12860,12825,12830,115975
201911290941_,12830,12835,12820,12820,56921
201911290942_,12825,12845,12820,12840,40560
201911290943_,12840,12845,12825,12830,28944
201911290944_,12830,12830,12810,12820,50635
201911290945_,12820,12825,12815,12825,43041
201911290946_,12825,12855,12820,12840,76061
201911290947_,12845,12850,12830,12835,11953
201911290948_,12835,12835,12820,12820,14742
201911290949_,12820,12825,12815,12825,12192
201911290950_,12830,12830,12820,12825,11532
201911290951_,12825,12825,12815,12820,10713
201911290952_,12820,12825,12815,12820,15805
201911290953_,12820,12830,12815,12830,21204
201911290954_,12825,12830,12810,12810,52123
201911290955_,12810,12820,12800,12800,80662
